sha256,cluster
8a46c34bb89be4ba745733990a67d2deebbabeade670654a34e8960d08564ef0,3
3ff8b258dd0e41d263231b7e85e479aa7ed219979cbd24aa93f45a1b56f06cee,4
790f10d0639a8c6475e201430a3953d55ea69213bd5903c087f875d32221a84f,3
3e83589b828fd3a4dd9b3be8b70d439de4eafea8d60e4f891eef851a2b8053c6,4
bc4607266856ab1cb73e1a4b938bfa3fc65ddcffc8607fd9df358d8d2e7c8509,2
93a094c80c8a4c754f4138ab5cb8b7c2def939ca3e0eb05417c60a684e591e5e,4
b78e8203c0691f6621ff20d4a5ba352a30a0753aebf3d725483862affb478ad1,2
2e5948fe80fd0bd3ef6670bf550c2b0a807df0fcb57de281640e5d873db490a2,4
d747951be89b59fffc7506f7d8f8278adf4639d773674169fb5285dceb8b70da,3
5d25ed3ab663f5879b1473d3a04fc61f31a24c9dcfad9923516b1d518f1d5d62,1
537d9da59ed25d6be133f70c07fc6caf0dc3fad2a9155f94f38b4eb37df1bd33,4
8d0b02acd4a9540ea8db3260d231db41b510d2c2c7d08122bf8cb088d0f57017,1
c36ff73e0736f2575bea82d178a2f82b41e55c78b013a98dbfb6bd7413ef8978,4
9d55685248ff2dda40aed6ca37f16530c97f692fa1f84c76c512f32790ab55b9,2
ebc6f7c86c6bada422a8786eb570e37bebbd6cc5c2db87167371f08cff5a3954,2
c7ed9e7403516b1e49b95fbe16c68cd6d5f36dc3f257e1f0f1bb095fb1cb543d,4
4f3c24cd9755280bb3369e6f1778024b72967e767eb303ba7622938ca87f3f39,3
94e26e55009e23889acddadafae00face37a8f5062e651c4b532a7d4f64902c2,4
70024361417c50bea7bf206f92cc90488bc296e4b830674fce7d8b8004067c44,3
6982fe48bc596e589fb8b99a2d341f9dd11009c3060cb990a907da0c65c12000,4
182f11ca9ae38c45ae720fdb0931f18af8b3c4f267b8becf1b7ee9ba01942136,4
5b6619eeb8d6c821ba4c8b2e7021a2b02ef065d7420d1055f10c2c937c5a4d49,2
d790f1b483e3b801ecf689e1373b1f49474275c4a42ca82073968866fb7e59fc,3
0be067c91dd8dcf0dc4f9422c5d27f7dd549c63dadd2fc7cb936e2ca200a131b,2
47e15d06a3e2a959e0c5f486d5386784e7850771fce92755c5a47ce73427daae,4
f34196ee5301320647c80c59404b4b38642ce6a3b29a1ddddedd7b8491ee1c77,4
5b065b987c568b7ccff20c498ef908dd2fa39a761d5690a4709a786adace93da,4
33dc11118cea27e41e5e0970d4aa5bd2b4a8ba840afa2b49976b38bba5104ac2,4
3aec216cbd7f14e33029a697c2fac9e31852b8232821486f7173bce5a61ca600,2
7d313c0e9f829ed0195f452465b7cfce5f79fbc3f145d9386b6bbbd2364a970f,2
7daaea5e0b5c479641893a7f81274603a59c348a44a026e7bafca0e1152e5e9d,4
8d81d53d37c862b59560302a7e7558cb8e05f83333a96ed7d6f17866a91b9ff4,3
075451f8e4ecb04e95a1866b5a884c7e7b4de8f117955e4d79047493b7476a4c,4
a5bef5a21112c89780adc42f297aed76d1bd95c9d87571adcf97216f9fa21bee,4
287317e5c82c8465bdb0f2ff10b3192371af1c2ea49df4055f81c88d1755f812,2
046bdf0dfa160db763dac941ed97ec4867956c31f1dcae1d32ee71e5609dd1dd,3
bf580809e4f558b229bcb947df1785aaec254cffa4cb169f6929083a7db01d59,4
4684527dbc79b199c389c6a51c120de2177ab2862ea7f60f9c88beea2a554553,4
46da4f370faf484c978a2dd86640266e0166e0d43bba7114dfabab588be1692b,4
685581c89ee62deb2a4eeb4fc189be9716a3a4a81b0996d859a3c426e349e192,1
c8cd7089f61a55abecdbf57d0a4052880e449bd69bcd5375be9e049dbf89cc99,4
7919ebd1a0cb24ff02c7e5486e5d59bd472bc887de5a4241cabec966cbb105e9,4
1a6a112fa17b49e57ce20abf787054d86f7ec0b52c7728c869db2ff287708e74,1
9f594f545a12081a6979fbde0bb1f3d6293301b753b3119ede742f23e65538af,3
078ae4e2fdd22e00e6371c172e5ab5ecd7adccb463230bef783ea8e8a4c0dd2c,3
36bbb4b8b8b0d83b8ea195371efb3a548aed518a8e8c91601d7581496543b990,4
51c9c3a994712cd43dfcaa8b049482eab9989ed1e4bfccb4eacc83370018fcb6,3
617c5f096e84be56747bb87c03ad7d17b8776b4e3b0ff53485899a91b517c548,4
9861a7d9f00466353e2143042fce22aaab3413385c063428ed41cdb11a48cdc2,4
e7775e02fff0ecc9764d098657dff4c3aa2f22fb716c4c0dcc310d90d9e176dc,4
e7df78ea1d020ed4aa49d64bae6325138889ec2fc05de56f06796a672c65fc7b,3
a72fe11c5a15b8bab6fe28473dcc9aca69e2c229acaba713a6c1eb8bd52c2d7e,4
1bb8b73df67e666feaa09df0467a7addbf5a272280db4e10db5afdaacd0e9f6e,4
6b10740e2ba2322e9c4731127bdde13e7747830e936e5bc5deba0be591363f47,4
8c133eac28cd6800f4430f620afb7ac5773fbd542e74282e4597b57065cbfe3b,2
68b5c05a71ab063c650ecdaab00f65ff2b09f8c70a6f1737d545c6de2c9a06c7,4
dc7077302f061e734942815cbe07cd19ac53fbf4a06963301759f0cdea4306f4,3
a2cc0eb7fb1533fa4b305a97255c43b2dacff5afb5281d16f7acd38c4cc8f858,2
339118138ac98480e3a090a8e30bfe237fe4e5369a59a1373cf56c0c0c0af30c,4
e8396ea9c00bb6314b204f2ec0629abb7e0a536026f1d18484ed56462cb39aa6,2
6b28505742f4103f5b7211bbb29c23fc6e52fa056fc78c67b4871132220a1642,4
95ac664e661ea18dc9965f1917a03359ed9e5a4c0cf887528e36e776c8ada206,4
464137284f20324000d232159e3abe9a4dbcb67b3d42bac3d4b4ff68e6303f69,1
2aa90cf06ad13128f049fd82a86c0f8a6606219e0c35aa5dbfec523adc1e8ca7,4
9f68b1bb1bc0b7a4b4f33cbfc5a8939784549b6e6c4951455fe081bc7144c05f,4
b84fabcb019a04108a9d8bc4ace53f8bcc48b08f731622c5181cfd16256df396,2
50f7bdd74d5f3bb3b6aacb6761058e45c4c148e00b4136cc98ef7141eeec113c,4
32d5b2a36991995a53c4f3a7daf9f21fd005a0e1a190d96524026b34dbbc83fe,4
932418d54edd5aefa1e4f11542101fdf78014c99444b7b64796e694647784733,4
dd370131a4705441a686dc15a34d98e20b5bb64245a76d27cd3c027922907aa2,1
faf7fa56151e89218ce2d328bfd48874f5c928123a7368b12203a218d3b79281,2
0a7dadfdd94897ed29be30086bcdade737f86d61c44a04f8a8f22a799231d476,4
a81c01bc096a1071d7f881059565b36222f58462995ab9bad9ded96e4b7a3e69,4
287df836841e053c82f838486c799cddb07045e23451dbc2fcc6b31fcc851ff7,4
d96a5fc578cfa287f710327ccc46c61ba22968afd3a8164faa657a2e9b35a4b5,4
40cbf442992b7c1fb308d698814f19ae7486a87bade342326f019587dbef44de,4
2f2d24d2766cdb8544d7a427dd4adb35d6c07874405092af97db0e12b61278b5,4
84b4b0af819ca14587a44d94e0f87e80c24aa577a0c0441fc179de86449eb1ba,3
d14c8ed3b68daaacc880c5baeeff62c9a9fff5b07291ef3699fa6b3d344a9875,3
482aceae4bef971a6db60e8fa836b0e16124a63ee468341ad654b610ee63a43b,4
9293c9bd1c69752c2320426c78f6c4de44405967236bd1d7b171e7119f1a9085,2
de1b20ee2946ddc213d4d4c37fb5de09133fff4c5aebb91a55648272ef703718,2
6aed6119063b01e2e396e5600ed895c36b4b7d0065f6f045a3a834a039ae0c4a,1
91986114a6e9e773e6a158365d540d645196d64032b98993c92321e24bdeb08b,4
58da5c0a5c4d1ea157d2d11f9746f21fb5a4e60b6c23c3da4b7242b7f2a59ec9,4
92cc325d156ad9b91a7a3fd68fd6bef31b384b535332563a019892e79a8b21f2,4
7bab5d6f3a29da158b5130fb8308527ea1afff04f21d21fb3ef9fae324d5d7cd,3
6bf2a085a6e2ccdc036b5cbf7097a1d09c0f1ffa8ba7d2900b1f508c5c508002,2
216c5a04a8d6140a5fe4d3fd871d282e029d8fdf711070a942d77d336a13c0d0,4
21a042c09cd2d3ef17010929c9af3c093610cef6594016338a7bb24d4a037e46,2
cdd54eeb129f0782059873cb751c38a08d746154b62a9b8d4d72bf6d0fc02b46,2
1962692a838c7ffa0e09de1aa13dabff671093cde57f4ba2339b17dd596530c8,1
caa49197be0120a2658bb0a509066c5bc34a89cf6f378a8736439b5720b8fe83,4
e2b18c89058be9890588b4b6228a6cd3eb1f1c282e9fdb61de6ed7da52d5006b,4
01d235bfb6dd9d3fd286dd1a126aee113d6b8bdcd5ace72930ff959cf12c2d96,4
a7a308ec05589d29260c3367aae72fa77316d532e9c20a89581f483631c81720,4
5a45837812962153f5d480918eab77093394dd41c45c610ffd142461ab433668,4
5680948648a34eca27d673fa4a1a0254c8599834939ae911a3acd1b334ee2477,3
19b4b7734d3f8c2832f66fa34047733251ac3635c38457acc0b8699e9bce9ba4,4
c8653295949f7a17d321afba5ae692f0bfe20589ed3e8a9d529d0b8c84ecd5d9,2
d5e7c995d4936cefa918d219a924437a4a5bff0d06e0dfd6de475950e9e09cd7,1
2ea3c2ea7d1a39d4aea24368481a1561a2602b0203f789da8de0280f64eec177,4
0aa7f7fce372bacbb29165144cf95d88b3e16f161b23b90145c86884f581e41f,4
7ace62ce63100c448681d4e7fbfb9f92d089082f1fc88db8a6ea238798eaf6ff,2
abcbe9d3ff5ba5211a63837c7f665b47030320ab21815e95c5a3ef97592f5e8e,4
ad664e885c0e2ab5f019f70407c3f7da17e042a6eb78d6c536729eac20f2463f,1
dbb7160e6e78e2a49111d9107251e24fa94f954d29dbdaf2a7d1dab0cb367d52,2
c87e18af2fe492fd6f9b53738f3a443e047352fed6d66980aad6c05e4d81cbf7,4
8c0c3e46117faa8e9e62a47cbaa681db20a65f83782ef10940cdfe3724f1fc00,4
d938c855e44fe5986a259fc0698a9e47a6dfc1c395f9f3ad868233f6b4859164,4
f3085daf6e626560f2b3fc8c0864d3557724c05c40164c75db55b2e9aa62de79,4
703bc262055508ac24f2325d2d1b9655e89602d16595d896d2e5a63cd811689d,3
4d3b8563159027918875b84ab93ec8089350e143ce17c6d6323b7e2ff4dea9b6,2
701c21bc3c60e6295f6e2803803add7adf4010bb6bd5844e9703e8da754da20c,3
bfec4b8610cb2b20715078a150be64e9c716e6d089aff2105aa5561c6645e62f,2
0adf2699c646b35645f4877757f94b6b0b55c464bb2e473c2a2a0847ea343de7,4
bbfb1d2d748f52b4e139fabcd2c60d018954a744885a32c1a6e7825427022dfc,4
6ccea83329f5aa2cb84de40af8390a43f1c6783d3cd1112e6d8330d61b27779e,2
d8cc5022a924f9c98209b5a64d68b9d6ce4be229d6a85aea0777a0b45099c809,4
1c9b1e9bb6316bdbc7c6abb4679e551f838e4e6b340e3d171751ae24a06696f8,4
fa7e78c130ac464738a5846ec612a630c6a0692fb8e9ab8826f35089ae973d14,4
e86b14d7d877b515a5f7094af395dabe13a1215ecab458927b8cf0a500f3ff35,4
8ac3204395019ee515d65bf17ee277a80edb9c96ca825319fc9bb75e849cc3f9,3
ef2cd4d825d521f5d52329717855a8064170f4eed009d7261931efd034a9b72f,4
13e981372ed4607a9df3d0ca46813cd433d9810b25c7ecdc4535c44ba927f543,4
d0b275880f5d726d67855d4fc9f96827cea555952a2917e81dab6794c68d0dad,4
c748d1627d68223ec91e7e0047bcf0a2d03c45f4539dd884a3b9ffb15fc1b8e3,4
cf06638f7aee61b317a23cbef3bbf60339f74d11b26fcd9164357130305471d4,4
81ef3fd1496fa6475bf49c2db9d527dd5f45a181b3c68b45468f7f56a93bbdf7,4
819712e6199b36fb8884d9053b4785e3c4132480a80e9ee688483b20595b2d43,3
2f35816fd00804a19f4df2fc1bd3c1422947f052987b3f7d344082ba314abfe0,3
41c64ff3215bd120984e32e8be40905028a779b12057d6ac759a4c7c0ab27bde,3
2ae18dfafb8feef2187b348f669f813ddea4d9a14fc31fa1246f2a922a968b36,4
3929c81c28a8b68bae1c0967265dc74fe8a257890f7cb0a5985f6d504ccb9e46,4
6d98fb38176add19cbd6211b2c938770a708f674f346d660eba6479fc2bd37ae,2
95210a6e73d08bab775219db0cd70b142602a70d9135068f4f96a222c48f2550,2
f79efb8d145ea9e12dac05d98b77deeca7a920b607cda9f5715c3641bdad208c,4
c8a0f8262b519e3c633476087c89377baea4b09bbb149e51e853d28a14ca9e1a,3
47c3f3704f71effc31dfc3c697c55d4728d39ddbea3d3988f0af315594b5018a,3
2d425e47d1c9ccd206fa8538332c45611f55e9d2f8fb8983e8c903afb33e3d0b,4
39ca92c6b5a0ea7051ff55e4cb22a1d462801161a4be5bfe7f4f7e69f453c4bd,2
cb8b474ec69af187403c324d98130ef8ff3446e30e7ca35c487f42d40124df4e,4
139ec77bfae8c3d1a93da324d8742d54679e12ecb1af868861baf376fec8a8d3,4
be3de061826e9478cbe04c03ea960480a38ee1cd158c690a416ef7d365fea914,4
7e63af5e094eee501f6210f355cdd82f7ef0d160322fcf14a4cdc018184d8883,4
37ce389786fd7434a8efc8db8be5707efdd7a33e89dc0ed21f94aaa82a5a33f5,3
593512c9cf8180a2a48977bc22e218b5bd380db81e963f2577122872b6d63759,2
5fdf26266d60f39654e99cedfb2d2a1092331bb4e828b3bdb707f13411086073,3
accdfa9cbd2096688e70590d24f10726455e0e55122a072ddaff87a55dae67ab,4
09b46973e9c681cae192f0e0151ff817171f9a903cd8d7bb1c91fca766b04aac,1
ee0cec0a2fd8204a5966fb5a9e169f1739562959eeb24c820c7448cf79964f72,4
3301749993ffa389068c54f983d9b7a7dc82f9ec122328e1060c848ffc7bb124,3
3da4e609594e67800709e3a386d1dab3acaa719b8e1731908954bed68bbf2545,4
1be7903d318df581644e2822e6316d2e703bcdd02216141afe7fdf5f3589f2d5,4
39f45c3f898d7b4d4f2db0742780a4fa3719a31f71e2ccee42708f049ae86be5,3
98d6d0b88ca183956f3edf38f69354e2f399be82eb1cafec441710eb1d4b0ae5,1
c1c3458f02211bad2614fd24f7b993a32020a869086325054aa94019c09329ee,4
09f1d39cf09d8a9b9f4b432271537ed4f36683b87564c7ca4ca6ae54221ddfac,4
c1f9e543f44f1bd93daf23dc9a009d2519a12de7cb85cffdf002b5114f4801a8,4
3d6d63d7f332c52bef66fc49050fb7b8883b388e7fc3b09953bdfc2f1c64d2ef,4
8fa965406bad8b9c53f0a5a03358be0ba4b0f57824234f15ed63dde5cc2ebc3b,4
ed417ff933a5f6b7c68fbd5aec031bcd67dff4c7053efcd961d96411bccf9fe6,4
37b88cdb4c61974dd3e32d1ae502842547539d8e1be897626a787befb9ca1da0,4
4e6814dbf1e491f3edc91a5d325a80dd83c612bb55a0cecd42125dd952402aec,3
1f3ea00068fa895899d47993fc0cb75d0acf3662f10dd25044777f809a43a2c0,4
9f75a1883227bd056d62252fc5422bbef762eb4cec675924671a3747070875c0,3
5490291360bdf4f947e8fae17af4a34547353add727bf296bc1903149253a299,4
d7bdceaaf5638541d6c0d9d67067e20eeae3ac18bb2f9ca70993b5d35fe57dc7,4
f14339a8b9de6b4f798b697f1c1c2759ff0e0c39dd661ee6ec27b09b0763217f,4
406bc631b6698ac1b029bba6a6f2c888ce706fbcbe4954147180c059bf27d87a,4
69762b17f5e93d1f6104c2702f79ec30cc952e5ddad814d120a30fca82f0c736,4
e346cf927d88809e0434599db46eadc7ecc6dcb29f1e5f482ac09f1f5fe0fa69,4
aafeb4b81d304a998dbbe44bcc771e1300e70fbfcae79668f0808be210fd558a,2
f82ca3ca61a9e83e649b5d1065bf2e786bb4a920f11f7cf713d89236a1d273a5,2
26a6d612807f5c02b647bd6fb35a792bc97cc0ff9e4b2db9591bde974780840c,4
25e8b6ff5c073b5c3127d926c5060724183055bb9b6464ff9ae53e4a0d8a283b,4
1bd6e02babb6100ee02e5993d6a97b41de4f65346275c654d5fb8b40df7de214,3
caedb6983d1fde2e6d4140961e7d538bb1d1875637e1bde66cd9e03884516e05,3
14abc52327dd669da65a8c571ec327d62fa03ef53c9f0a52eb593d103c6c8544,4
63b3dd4b92b317d22e26fae698a6c6d016819de2fda8e6b0274b36598e930b47,3
4838223211451578bb0d513733fa9b04ba2a9149dfd61256daa0922e084ab9b5,3
fbb02f91edeb526e6d8851d66fb89655b5f57ab1388433f27f97e7a9c807ffe2,4
ea5c7b4b26cc472dfb2a1946a8bd49ba0cbe538057d53475e135562713e37aac,4
7bd2f721f13252a9966113649bbcafb6b9edf4ebae5e06e8325d2af1c18350d9,2
1248a5c3f0de7568243101671367f9aeaf77f4bfdf57c4bdbab8846d147dabf4,4
f2adc78240038085d9a9bd2b81b7b9e1aca9b9fb316e87a2ba841729e1391de7,3
1eef2a1325d02dfc2a9dc5553dacc59fbfb319decc37c821c5418f2f8ff9e2a8,4
0765f0d5721ddbbbb9e80620a209e8497a448953ba5e787757cf40712f7e84da,4
67f63dd47bbc8f87d16c670358171db54155c4e43b0eeee941cdb1f5a69c69e4,3
ea30b3f831e58d5a50a402482c85efb61ed2babf28c14fee9a7dcb843d2dd910,2
9a9c4cca867e97f26f5446a00b101c1fb50455feb412d202252adb9b1d031d02,3
59043184177a4af25b84f5411aa1d364a614d4661a8e02b1f3de7dce6ececafe,4
bbf6241a1b9bd6b51b2a8a0a1f2ef00a64aed4db5396ff95c77428e457a10a0a,2
a10929b6f8d2baf76cf2422c8523710eb421ae650b6f4d56b6c38083c06922e7,3
6cc041192a841e2f7e7d12fdd389f8e44029530522567b4a0c3f3f5198a214ed,4
88414b12f1e73671ee9c68598d3e693835437603334285b753d8c52e62888ec1,4
5de2db837e2e0ecc6d0835c6b28b906cef99557c1c02659a1f9f7cd0c63750a2,4
910ed75a7a2fc215252b5312ce86c8c4687a13317e0e447a20c04c34ba88b99d,4
6f9a692aaf3997f39d251e25eb092b4fde59f09af025ed13abef21cd0c5f7c83,4
cfbff050f67818944d71b91c0cdf8c8b9948e407ec587ac396e811d24ad2f436,3
a5d1fb91e30b8b78dbf61050cd95ede848e30521da5e31ce1a17b1b2fe783439,2
7a8089d7ca42f1737ef92ba916045a804369b99e1ae0fcf697219f95318c62fe,4
911c168ee090851ca8c9575770124fcd55a906b1b028fa99af0790e2c9903f58,4
0eea690253abfc95c49398a63aa32bd372f6b48baab9f0852b457bf441e5323a,4
8aa55a8e3958a92730b19a3792df1e11fc918543879cf9b082c298f8f3a912c1,4
2ff188afdbd32c60f5b7ac241f0e77b85439588b283c6037e3a8a7bf6c84ce97,4
df1f36066da7449bb3d489a23c941982f611a456a55a8697c614c1b19bf1a2f0,1
26ad15669aa5c98ad312e16bc40f95254334db7d82257face57ad2a247cc3524,4
4e24f52c1bc9944d9411ce37b11f992955087289bc89b16c93b904cb5d8734a3,4
dc09c3d78509536ae564b4a6857bf73d371307a5cda74e45fe1c6f9a5110595b,1
6cf0f09a370c744d699074a28a77b7407a721eb23c425e57113e8e39d6773515,4
790b3be1119a7bda8e5462acf1a783daeab5cacd8b172fad566cc81574a95192,4
6f7ade4f47b2fe0001a0948253c6cd1e1cd45379828b798e93afdce9fea95a3a,4
f605d71f2234df45bc7afaa5fce359b60d215d33adee5003110aecce63b3eb9d,3
6a3ecc06bc7ab76cf5467af5587fea5ab0d3901e0b9d96a3c4e4236f1b6727bd,3
bd9cd7c277012e8a19d502c04c71a3198279d88c5271f57dabd2dc2782f6d878,4
9aac59d7333f811191b073624c6b9f30d1a0600c5d9ceb13b65bdcac43294c0d,3
4872f91f01ae06e8384ff5059cded349ee0dc10fa24597ee46aab911c7bc30a6,4
6a320dba1d9ab492b8de55cd6e24ede0902e670e542fcfd8ce7672ecb0a6a069,3
97d5d2e479b328ac6342c4a365bf3140944157231fabb1e22d890d750db82a2e,4
39026976efa3992131b3c78a6e1b1a3c74c9e46196adf5c3261d2cdba9d46d8e,2
7742d4372f43d68b186d4fe32f22d3dbab872041bba7482399cb5c90328bdf01,3
0af9c9964386bca1d86241cf8c0407c93ed37cf9e0809463d399bbe30ea9bfed,2
b7009e3b0a8699f78b57f8ff47fed427052cfd16d55c8f5c0ec9fd36307dee96,4
8fa82c868be8b2b1031be14a543639934b3fccfd29f716a25b1044cace1d6366,4
e9f24db269b55c238c2efc0799806eb01fda4e71a388a84d51c29c32f3fd1207,3
e4b71f7bf60f7c6c94d55ace3afe28e27e8969883dd342fc6c95bf1743f4ee79,4
87b99ba5e7c1eefaa9e7b9a1a8487ccdbf6a4a319fce7acba80fb1cd40290643,3
bdcb4148b030e8613e8efbda74d61a1db5e23ad582c671a9c530540905ced0e3,2
d6b0c4862ed26cb1389e25aad1f3da0290816e3766559b0a200bd7b00e74bf50,4
a518a440d1d474b97cbbf66508c84688777f315bde9e782fb13040faccce70bc,4
454f5c2b987a03a0c947c8e50364491396301bb40b6945bc9db8fd263d64826f,4
eb0b798e9a7cca67747387cbe31ad32b84600e250ad7bf8c81db56ecf2a86185,4
7a8ca3c26b357c06cc276f7a7f74be32ab24fd4974927bc55ffbc779913f34a6,3
eee80ae791f5c035b8cced5cea13758686519537bb347677dea8b8efe40c0526,4
4c2168abdbc8f6b5843fc497d2bd55c0ba70184b5fa59b9c523e37482caec7eb,4
c1351cdda836766305e0cb7d9bb2d5f62cf8f3d2d6b30e59433e36dbb81d1a78,4
6368782665378a0dea1df8b791c9f4b9ebab1daf956ab725da6380e391312c8b,2
2fd40dd8edba474d7612457cab3c227bbff7ca95b700498b32903fec93d67ea4,4
186ce62317bf6976334a546acbc4e70de43094e24b396577e583cccc97f19716,3
7c292bfe795b511b02845798b9fef381ac40adcc5fff26f8d1a0892c9a2a84c2,2
751545224ee1c511136981e790e6592c3b72411f71d1f1db766afec63b7ad2a9,1
45a767d37f77aab8caa84fe0c148381306a4195ff4e1162662a392f631ef4da9,4
60ec5939e37d635b5073246d636f56d95bb844d65b798ea7b51009093a5200fe,4
b5580faa94fa7858563fa166d422e0d1c76cbdd06c8540ac98e921bc6c52adab,4
79cd259c3bebd64ab9704b63b3034d345c49987ce55c68bb4f08836451346469,1
950ef50a2179d2ec8115a64bdfef72620f7a116540619b96a8a18ec4c2f59b7e,4
8864655b56770de15ad48f6acc33fd4dcf7170a0cf652d9ba87108f26dc1ac24,2
3186bcd52076eed9c83495949136e0520dc462fd691598a099393f33c93282f1,3
dc2d4820fc45f7c6fa07cd98081cdcb2f7382a4718d32b0d9d7da119c370a11f,3
7a4901cc11349987a78a12dd49a38c1f57c009d3210b21183a74ea8a01b288c8,2
09b084a7002e145358503d94eede91619a0b868ad81280cbfcf281dff3c161e9,2
aa923c22157b549114fb1d3c64798869518a5503fe3ae1af007b62ea34a2e6b7,4
5bcd5074c7b4ebc0a754f91e486e1d0423fcb9b781169c16619ce9fd321e27e4,3
82126cd430eb0e84ab5764812b11f6130ba3715533b31a8a29db6aa875ad6445,4
f9ba1eed2d1c9abe3cf34ca6421d0ddffef9c4ab869ebff9a7524377048c3408,2
be2f729888dcb91d86944af075fd73a4a5386738f067bbc87a22041c448df36d,4
9e7b06d84233d253f999905385b5e15b3592a65afc1d06d2d3e2eadf731cad89,3
3381df883c6616c5b3b12df08eafa6966897504f58b8ad28821e06fabdffd353,4
0d0cc469efe97960655ab6f685dd9757c3636fae118e52528646666b652b544f,4
5a25ec668c1ec970aba0eb63439172bee1124f3942d39f8ee7588e56944c510e,4
59ab586b8f7fc311d81f27442ccc2c5cd798f176fff87f968e5cf2f8005af061,4
794780c130bcd9cc98297dba7bcf8ba6f3d324970f41314175fad14837830193,4
2b2ac0e55b10139b3f08abc47be3bfde045188900cc0974f986db14396a9885f,2
589ac310213a30a508250055c880bfe3dd255225dc3e4e6faec56a01703fb7c0,4
2f630fc94565221e41bef5498679ff06479dda1cac4a7c0f65373dd2ece0d26c,4
69e32dc7dd979001a01b4ef8c08e3b6defbecaa41ae1ff04d95667ac83cf4708,4
af00bba0f6adb658d4f7d89af965015742ae345ebcabe4df3aa84d23534d5005,2
bace8288e01559ad2a08d7a53c8bbdfe77014c471c99b00416f7b64f19e7fa9f,4
9cacd8f55afb7b3a09ce7b5c185ddb938ca824f2eb6fef5e04778cb36ca8335d,4
d9759444e7121767617be5dd332401ef744ac01c408da1d2a515fce223096ec8,4
176d3190793ab7b7eee3b39350369148dfecefb6c443d1cfe7f9d4696af0ffb8,4
eb847564babf686160dcee901d5bb2b3297bfb8f5cb9eb8ba3b135e530dbee74,4
bd5adbfa66d79c7e9ae2c2b41712c8ccf452f92397e348c6ed1797a532173121,3
a241c677257f8c074b1b70f0a027c0e3c0c666be6cbdde7e53423f76ea5624fc,3
f3a1975a6e7c14aeee12a8a3fdfd74abfd1619985ef61c0ae1dc03a08328ced4,4
b9e8cb14a6181f66f420829399d8764daa5f8ed288636cf8ec0f55c1c939c73d,1
edba54669a2f4860981dc7930b4887a5f57282f53f0e11fd5df774318fde1893,2
e2ee3b8b8b3e01bc5a2b8655de1f7bbc2b20f66aa1c69b47dabc97407a31e55e,4
57662bd8c104d42458a8fdb6854d1146b755cca08c35df0521c46f428baff4e2,1
eb4fa98ab3fdcd18ed8dcb9846c654f772f252cbcf52f26ef60828ce9b637351,1
b138663bc953018078812b0ff412007c12be22b90164236e1b87833265444bb1,3
358c65fa78895d14ab6bae71a9e7acb3a66edd27aa42e71efd565618c0305149,1
4eb8a0982a047c219b5acf31ab355e469314113837eafa1cd3055f8624fa0f05,3
eef494ff2a993e43ba8b7839b3bdfb5dda7682d1d48b98174009afd730de36ea,4
1884a276a27b794071065d1c40cab9d77bf3b1409ca22c8b256917716775b495,2
dc497aad01f4c64319018ee159369dd1305ac6ed9404a05680d8e8d85a32bcbd,2
8b34d356794b037f163ea3b9fbec754d87df2660411b5886d3814b7558dac83c,2
713e9f02702e4d92205d43044a554d75c17609409619cd5d1ef7283f4621d0de,4
cda80197f208072843e873bac005aefe4cb069d9fca30c5bef93b3907fd275a2,4
3929a84c0761a6dbdf65d11e386781a0eb46750c2373a2c5831ca103775d2257,4
5d9ca21fcd469736722a1bbe173206b7aeb13516317e795f066078a1f129e0ce,2
075d3b39c1cf0b3ea369f349589cd4d8e7473b2121e1489d957842ce25e0340e,1
8433c4c0f7059fb293babb3729ec7f86c9acfde21c6021655c6ff00849476649,2
8f9d65c359ae1a97f44e5cb02878f040e0864ae23c05b448ed1d2ea6b1621a1e,4
dc5c6ce83fdb6cf463d987729d7cd5a8649d3887113a9272dcd7afc13d138bed,3
824a662ae1af43b528627329bc42dd4d56af8f62b698b1f5983e99f2a30cead6,3
9a98af6377868c80f2b01258e0e3ff5619f896053aa3a64b00966c307023642f,4
09f5c022b59b1702095cef8750eeee1191ab33b8b1715488ece86ce220fc2fb3,2
38172e19386712ff0ec900f8aa5877dab7f3ea050d55422bb097c3a4c9ac9142,3
fee80ecee1a3beab54042cb8206b3a0120a5cab09a56c88ac45c7084e539c214,4
545fb34cbdb9a6d04b71be1ae727c225e8ab71b2424ed6456ab2c8d1c89cb762,4
d2c272f2a5dbba212daea4e4143dadb7a0c7cf7712a07497dfe8722cb73a8099,4
d41d131f9372de0c3de8bab9a36317863116f10e5d4ad38ded29febba5d7a212,2
41f832ef43dee367460366d53b714fbe976dacf5454ea427ca292fd3b5ca37d8,3
13ede0fd2fb2d6bd80725b20b1246638130dcb257f31afa1e581633b9dc818b7,4
5db28f76d17bb6c6a9509defaace027b419aab021fd604973f185c27d58dbe15,1
bc470ad824724dd7f717c4172db60ae8198d5044c1630df5cccc4e13d3a967fe,4
1a24ad606f2ef8b9eea6e8833990d17712af19e1fa228f1cecb2189b337d96be,1
5afa49c415ef181dd33aac0446c1635a9ba7f6d1724116bd28eaa6dea384c834,2
a71454896edef63cbc068cd514a4998c52fdbeb7a3afb6c74c049ca6420b04ee,1
373751b8878da2b01bcb47a933cd28cbfd45b28537eb5dd7cb38d4cf918426cd,2
8d2d8410aa336d4b750892aaedc232dd8cc7de21037b819fbbd2a0e2cb1c1876,2
