sha256,cluster
b72edd92435b49a8d453e595b8695d6967a410e644ba857f68759a270d7d8e7b,0
b756e0e0c3f0b31be47f8ee70dfeb1cc99c245fd87ce698f7c7ebd9ad07f7f68,0
b7673140ca1761027bdf820cb05406781973b28cf19d26489ea1dac837819ec3,0
b7691d2cd9b60fcf12bde68ed72c7fd29fe4e258ce2a5289e33006275a001516,0
b772ecd056cf092f5c247660be354856571c1844e13a0ee5b868accf5d0eff3a,0
b77ace414c70d5534b1f417fb80de577cc5dcbbdc62cd4f3366db13e72bc25a6,1
b7800c192f63fa76e69508abec9aaa19fb2498876eefe0b296a12f7faee62b6b,0
b78b0b8068959776b85dc2e943f03a2cd5344df33c3c4280a9654788e744bccc,0
b78d38604f08fa825062e1a0976eaebb1d09e76d3eef86c9c9ed2d5ca2f27728,0
b78e8203c0691f6621ff20d4a5ba352a30a0753aebf3d725483862affb478ad1,0
b78f02c2a2007ddb1eb2803be16ac19e7b8e3006200d706bf5e2412f85d2a5f0,0
b794622e790c6b202f9c742fd297cedb5806d336af66100fa2ee98091c631ba4,0
b79b0569e371aa1388322cc9e0d81a8cf032e31c789557373148093fd3abb355,1
b79d528af96fde55debffef41db15e152d75c58eae9ba6a09841cbfde6aaa40f,0
b7a2f0e75ca4fc7a103181937b7b8390ad7a213e41b676050a1e74deb486038c,0
b7a3b6a819763e123b56fdbd991dacd7bbe6e7a60af8855dae8c210b105ceb85,0
b7ac8ed5b4e205024500233997f2bc6f0704355d6a67b1e8599022cf66affd2d,0
b7d4f0de4b2eb6c0b7193cc7ac2db0702d46b9251535c43fbea3c1bc4f802ec5,0
b7d5e3e2f56ebd0f26feef673f216b029f37b86eb899628ba58a20367c26c4cd,0
b7d81ab39cc877790dad911b455cae69184f843432f66132cda3014ab8705158,0
b7da0879d3a5a0826cac3835ea7f0b857248423633bae88f52e48daefeb82ce4,0
b7e352821cc7b8331ee36a4b657b37b55a3ca2b933c45b9e942d2a0058c7412b,0
b7f780a79c7f7ecb81b03bcc04390ab899c9de95547b1a2a664e65f21dee34a1,0
b7fdbcdd8b0ddd7c5d3d0fed4a17acc48f7eeca21092095283a4dcc4646cf55d,0
b8007fd7272e977b066c8a6b121e6b7248c58f5add8b07efdf2e498ae9ab1b32,0
b809a1c08bd07d3cc716bd34fabbc7b476f14db60c30c79cd456cd55e7a39d68,0
b8199a19e63cdb17b61e47c0ee3ec0cbd2a2fc39456a05a3eca3ebbbb31530a5,0
b84c6da7304f65d820cfbb78121969422b4d5d793d5b94d7b2de266915a0e47b,0
b84fabcb019a04108a9d8bc4ace53f8bcc48b08f731622c5181cfd16256df396,0
b84fd3b77881162c4f1b0bbaa1280d28159bf2681a8a38a3ae8ba7a9ebd28620,0
b85444e996056be1f7840ceddca5bcbc46af4620adbb5c65b75aeae8cf4a26de,0
b854af43d9351cc7b0dd3b15b20721f364b1bac60a22ed42caeb6314ed9d3e6e,0
b854eb46b814ee6e7502b1d3cb46f687e952ad4cd7bd7e80d4b269a085a9f152,0
b85597137ef617a40d81cada93635a19a56f03fdc6e55c0aee2a63da371bb4b7,1
b85bc9e987214a0348d0a9597f6857f4e89ba0e69ef1faa31110af54daceb7f2,0
b871919b1507cd7fd1aa2b001564134a6a1d1b246d1a907bd0893c28097ffce6,0
b876b1f5a19a12ab195610090cd84b0357b14bbf0c8d4c400ba8ca28cf85eeaa,0
b87b232edaa8111fe6319e0150267b7040e44b3e773ef5756f003f2832e613df,0
b89c8c020f279acb768d899f5154397f2248e68f745a712f8376f5cf0b649ced,0
b89f6b0dbd9551e262e754c70ecf04b1e2e8cce1a3f32b3ccc4245195a22ca94,0
b8a3c2b7c0eb927cc3fbf6ea2aada83c1de8bf8b677efde2d2eb73b430664977,0
b8b25716962693b170155789108477e4f7b5f5b1b319769531c455a3388ead2e,1
b8bd85faf16f50fff9591154b46b56e9b1a91caef429b5f824655485c90ef6c9,0
b8c32367d555c1129708c82fd86fb6a56be2d2a87a59b3d8b02148812fc496a1,0
b8dba84e22f17efa3c7c0444ab084215e4d3e0f4c1695fbcd84a118dde63d7f3,0
b903fe0644b227acbc6079cb5df49a5c5e2e067354af9b395536bae4250f9d91,0
b9194482a0ae4ae3c93e7323059f047a93d13e2d83859e1aa157a819d338884b,0
b927e67d65f04d6db080cfb45e96b76f930d477568ce7b76637dda7c292af9a6,0
b933416d8587c5d40b06c95135957f881a358015a8f66b0c7a8c2952bcebc6ef,0
b93a79a5174bcc566885d30dc18a9e5cf4012a67c822d18133e1dfcd69493193,0
b95f4fdcaab68cbd342e0bba5814edb9655971de9ed54f199c7b9950c6eb29e3,0
b9604e681b6d651c77fa14a8e7590105b6e4b27e9bdb3dc01798393ee95b4f5e,0
b96ec240852cb5c7cd47e79a085d7a4c6ab784b44c41c7333c699885b7dbd4f8,0
b9773eccbc3fdf9456080edcec8b5cb198cbf3be143b65606ca832c5b19a61c7,1
b97853650879a7527d4bf9d39636af68c689c6327aa194bc779c304625f5d296,0
b97f456aa9c082f59e7cee56ce402d4d8ede41f550310ccf9c7b0e3ca6802d50,0
b9970e60b7c4207c1d7c0f4f381ffbd5af9d9e0d8926411ff89b26f2833d8f25,0
b998877664c5324c19f5eb5b9ef791f61936c8b542d868d72c313a2ea74b4fd0,0
b99b0b8f49353fdc2cab0ac886945719a28b9d33054a02e24ee135e2c6d5faad,0
b9a143ca2f3f65c38a23544f5d947c6efd16b1a978cfae2b7c372e2cc6ac8297,0
b9a8efc956b40be4758ee7b31201c1cbdfc6a37489269cc9a85f83c6b12d99f8,0
b9b3879b764342cb8a76b7e364e7e9fdf102c256ad0afb5533475d042f2d18ff,0
b9b93577f15be4730d61321b1d560091605cabf4c93fbb363d27d2d0a0007a10,0
b9bbd5a8c19cfcce394e1bef63225ce1d29a4686520bfbbd2fcf7e10a03d31ac,0
b9c5b9627bf1efd8a9cefa38c4e28e1916c739f2782946c6d9a2f5f99b377cfd,0
b9c6e2d49005adf59e2eecdf358701879791273bb0f0dad5f2985af26cf43441,0
b9c9846e0a29a18a8e85fad018d8dfb2f49cae9ed75e3414472da4b62c3901bb,0
b9cdec7fd6462d36e82ecfbd725e6a36b76568a3057c38f38e1b4612ea23c5db,0
b9e3c4ae643ed55a6c7265a61bce2ac1ef66d737fd41180cd0a953fe4ca0fc90,0
b9e5e7246e4d8090b89c5ad4ece0c3bca7a1438bbeb3a286f6d4409d6d242d6e,0
b9ee1e9e54987995827a2f2bc34c18d1da93f6e7fa7586358f6d4d29b838542f,0
b9f6f9410229a548306acca89a1b06ddcf63e6f5413218e583b7f576e996bda3,0
b9ff1727b15f083a47d9c56df7a740ae44ad5ff249d71f563f407e980fca2e70,0
ba0b79027e2d1fb029ab6ce5fe66bab6e2e8b84523499f334e6cc98d83618505,1
ba1c0783fb63982dd0c38e9a8028a66a71084c4af4a12baa11135470aabc6b5b,0
ba2b4d254e6c37c2edb0d1bbb1402f421ac9740e22e05536a9909acced263e86,0
ba364f970accfaac435340145e5e878c1b1e866e18847dd794b7b425477bfba8,1
ba439f5ea43b6c64a9870cc17113565d63018e82f90ff0bbac35311e3b9dcb28,0
ba467685d1ebe5519ce10ccd80aa9936608f3c31c40f9acc00d316680c87c8fa,0
ba4dcf97ea4b82f5a5dfa22b40f0c2ff0a1919a472884bd6d6935183a5486999,0
ba4f46652c0d088e819d0180892353ad8091eb55fe62178e942aa7630e1343e1,1
ba640e755b9b37a8e302bf33863fc7346010874ede38cf5ae58f3b84d017407e,0
ba8029d301bc24693975d54c5c3113f8c61405563d1e50d30d961cb5eb51bfd2,0
ba813ae5b247a2283275d72ca8b6a108cf09b7c78b4bc6a09bee48f777478f92,0
ba84ab20ccd23ecbf2ea43ec78f1a57f6760bd34cdbf9bc56390ef9dc560be54,0
ba8e5f215c94d2efdc8470a44040a934aad3100b27e08b9152b72854c97056b0,0
ba953c50d8d1937432ca4866a39bbd1adaad570a59e9dc6673e3520907a97025,0
bac0ccde6277f43ad47e2d5f9f4e7145ceddd0822e4e9f8049e28cf4109c0061,1
bad04c7997b81a0d809b03306c8b964babb66ccb03f7b02293829b16bc82b9d0,0
bad82908acf45e31781ebb8a8d1f22c36458e82f52f9343a8d73b4b93d895cce,0
baef4d3d873ab869ab217b79e73ca31ece128c8fec01fa67fe2e4eae5fe6593e,0
baf1481cfa4970f37b342133a697f5343507f8936274ece90714975135b90bce,0
bb1369c02ade7d781d8670c3b27ad25c43c73a04ca27d17396aa6932ed99c745,1
bb161c819489f9630a135b28246c2af78999c4a4059f80b09e9d276cfa7f059e,0
bb178060886777e1dc9d167eae759738072428638fe645fb106343701411bb73,0
bb30eae73a9c16274af628e73b8ac8d4329229d72331fde006135284dc77a558,0
bb4a04c067a5b47361f602840900a1711ae92956b76867a113121a268b37eca8,0
bb518b4766bcf2588a893576889cbfc44048c5d9c0358f85c25502b86466765e,0
bb5cf723d65b46142ffd2f2c9a174a0039f5d2c39de6781a87caea0d601fe77e,0
bb5d0cd621fecf6edf6c4a419f67bb8c44a1f2a2adb22a2afc311a0918abdce4,0
bb5d519ae003e5122d15cb599ff13a9589bd86ea25047ef4c643d97cf26e2e91,0
bb668f657eab55b7609f2389bf27d45fa10b9208bf23f443793d51b02ddebc4e,0
bb86ffa00fe38b7f36c504e81c251337ba72c281bf685458d189165efb43117a,0
bb877c204e735b824e0802d8e95bc9b1889416e0f5d0863a9040232c562aa7c9,0
bb9fc2978559905ad1457368da8cabf8ed0711b91a06610b8a157fe0fae1dec0,0
bba79df706a34031b85f3c209fe58df4c8854538f43c98215f5dbb1f09452bc9,1
bbad28b5f98d7bd50e2fb3355493c30458b9741a0a0f8009324d261d4dd63b64,1
bbc2257316200e91a988c0a6f3dbd94504bdf54d6d97a416f8b0f80c3a54249c,0
bbc753d3825e6414601d8ba2f580349bd5e404fc0f1c74993eb37d6dd4286298,0
bbc9af38c7a360b1cdac203acc18b17ecf2ff157398604942ce0e51ff7e22fa1,0
bbd0dbc458cd9262ff47f2ea067f827478ac52be4360fc8e9b115b24e217fde1,0
bbd549a09a4b510cdd49d0dca370139e86aede89172d21839c6f19636f2023b1,0
bbdd8ad64cd08c54c46765c1757bcdc5dc70aa1c383c29acf43031d536c550f7,0
bbde7fc4ff43bacd219f8d7b4036032899ffd004464c4a70009a0dfe57d23bc7,0
bbe11baa47dcef500759d21e2cc7beae41e1072b9c687e71b60754a72b792cc0,0
bbe2541284e64585f621481922abdbdaeb381896c25e03788aaaf059c69b8672,0
bbe3b2f015cf035e92808e6693e1885d67222a5c2c54851835daead1563079ff,0
bbec407af25b773c973ccaac1e478ac54b40c5bb421d810d1bdaa60770d2ca69,0
bbf5181fc6a87abcd5a5b40910ebb2e0aeeae80cc42355d27b90227601c71ded,0
bbfb1d2d748f52b4e139fabcd2c60d018954a744885a32c1a6e7825427022dfc,1
bc0870a722286a057e122fe4e2582a013b6b10df0ccc240be622216de823b92b,0
bc0e5290b262a1d2a8f117fe93c2252877168ef55bc4700364911247c6a059a7,0
bc11254e649251c680f1764e73c2332e4f2cdb1e1c670038dc93ca1456fe1863,0
bc12e11d428a8dd1496998cc2954963ad9fc493a615e891a233a46091f9b1c5f,0
bc24b443b6ff5a1273f9b10279827146f5b3d95f7e8523d6255021cac16bc968,0
bc2590e95928e1f8630dee85fd1d63aaaa65a19e99bb86e8193fa67e33399abb,0
bc27fd4790ee8353d299e58d2700e65a6355485ac2ab41069de3fc27ef10fcb1,0
bc2e847ab41e5228beb9baa2dd3a80333c79fd2fee48debc0e8b03547bc46545,0
bc2ff5e8772a7f06e8d753667d392f7d13842742404f62781363c04c3f6bd35e,0
bc301d4fefd3abd767b750955bdbe10c18dfe03fea6963f2e04fb2e7ec7f7e4f,0
bc39089f29aee606254a852cb73b4548c3a3f923882a2c154f6239819f1571ab,0
bc4607266856ab1cb73e1a4b938bfa3fc65ddcffc8607fd9df358d8d2e7c8509,0
bc5c795c64e167959a9910e84b08778820ff04967f0a60cb17a1ec7e1f99c28c,0
bc67cc0297c20a38249eebf949c4bba86d1e8e9cbd85a59b4215e8c0d763d1f5,0
bc686119fe129db08e67b279c8d2e11d2270a8a8fb941d61fe5478958cd0b71f,0
bc689ae799951ca3e3785000f7bcd5c8e287af1cee8a90acba0c5e92c12d70ae,0
bc73c36698ca514126cd39634cc2588e13f49aaba6ceda5bc3ab840cc2a23ac4,0
bc7a55c3f084e4aa7f1284213255cb81d6b4962c0c6bc1a86fa0b0db44ab78b1,0
bc7a6e0e321979e1da252a42348ccc80b22cdbe37ecb22a7fa0f53c0b44e962b,0
bc861c04cfc24fd788377dc9cb54e16cfda7e6401b1b58421e58fa37c4125f0e,0
bca2600a5857d56dca4d08363c7bdd4615ef6d32ebc4c39716e0aa0719480ca4,0
bca5b0392738f6d1d9e5fe84d24d1450b9cd59a5cb8ff2058e379eb9165b6238,0
bcc6e3f33452a71eac600def7c54097dadc8d1dc2ed733cf5cf586e3d877ebdd,0
bcd98f599a8e48b9c37887882cc4a62ec73ee08b14266c1a7ac2d9333c3b61f5,0
bce542a8f4a8ff2dfa5f88030da0e27025099fbf27ceca456e6eddb8d02a1e85,0
bcebb75fb932d92a44ac9ce013f6620d31d5d471745ad7f739f30d3a5cf181c5,0
bced213a512cf5741de1c5a8ac203e83fe9ccad32c76e8960e7745269c05a5a1,0
bceda9b548432229e51372bd0a0e80ff808a776506c54c3f69d51b9b198ca4eb,0
bcee101fa18da6292f3782aab99010422406d2bbc1f9669bdd84c7d894b04d2f,0
bcf50483566caca6e60782d18400040b1bd4de15b145884c73ef6da67a492097,0
bcf7b10f640d2bdbd8c6d33f4fdd672e8898c877154f5c3d19487b297511393a,0
bcf979b2b545881fd02b35e0e5cbb973623273cf3997f27340c53afa321dc5a7,1
bd02846b2827bafa194685978615c4ee8c3bc22ccf9870cde5a8ee1117d4713c,0
bd161fa733ec2d3db0a539571f7a288cfbf23dbc1732877bf1a82c5c9eb503b3,1
bd284e61b4e99815096dd84e17e3ce3e4139f43defa5bcdd52d999b87205c3b7,0
bd2b99a3e1fe96eef60283eacd9bbb98266a6a6b5982388cc8291784c6636155,0
bd46c11fb6dc313b938baafdbce220387c466aeb8916d91b52c12f21b32fa5c6,0
bd67f87d44c488a042788aa13744ecf6df1b3645feda222aa8a1ff36d1777ec0,0
bd833d28b4991694c015781376958da829a8523e3fa23c0c043bcaeb5491e9a4,1
bd91c923c7b971d59caa653cecf9edc6cd140014f6279dbe6aadaba1055f6d1a,1
bd929d4f2616c12e12c34e38e1d930ccfea17ce79d74dad0572f39bc9830ece4,0
bda25423d3d34a302fc05ba3194100dc8d6328714396addba3a88cd6d6851e19,0
bdcb46f3fccef56abfdabd8429f66681fa8c94acf4a077d6f54012d0028a3089,0
bdd8349b3241273414d5be80cfa1ad807d6e427e715c475e8682308b464961db,0
bde9ae90afdf5bf052fb20d5e129f57779cd5d79314e962af4e500e0d3aebb0b,1
bdfd67bbe2ea407e172bf83212ae2aad26722537e46b4e1612f5bac8ff03ccd3,0
be01b2716cc44d7c19e0376ad02fcf02cbeb2591bd9c6fa21566b94a97a3311a,0
be17e905659691b637d31f870771b9601f94ba9656102a306eb472a52884f5e3,0
be3c222c291d6e6db5787a322e097b116aa41333c3cf0c267b4e773b7ec6a28b,0
be3de061826e9478cbe04c03ea960480a38ee1cd158c690a416ef7d365fea914,0
be419c0be6ec3b0b320b179dcb8ddc1e99b43221b3e0b52da7cf1824e9534a5b,0
be56d6b5aea5a956057574254f7bee53fb8854fa681fe149dc1e96fcedf8e63c,0
be70a2dacf4b50b04c0072def1958e1bd1fd5cf8d21918439d5674b21e526f1d,0
be716f03682d85c0ec427ed4cfa6d65e00e58e3c575dfa3d6a7c974717c406d3,0
be7f9e664b4949ee754c2ffc47e7cca92ad914249d21b3831b654b8b68aa5f70,0
be82cc9a909b4f32b1fa35a557538437f852c37203c821668ecc76c8a4593a75,0
be89fac92bba3ef6e246f8d61fbeea6e463ade797b12f540b224df83a8c41085,0
be8ce2e4bc1f195f11477cedaca479851bdda844115c0b8ab78dff6faf2629bf,0
be96135bff4a62eab5968363d3d2a60f1086067abeac2f78af2d5a53db47eb5b,0
be9bf3d7db30a9f806617bb111ed020efe00d865d0eec058b30c246d20eb0ef5,0
beaed142b1e0fc5083221608b1201206116744f3bcc5740ec8d4cb61ba843ac4,0
beb19948b5c71a17cc38b018f9d5b33040362815d7a639f3e36928077a6b80b1,0
bebeda721feff686c68c76f25576974419475978d00a35e4d014a5de4790cde3,0
bed5210fe080d6af6e7041da976f35ea2f542569db97e5ba6d0470b4364f155b,0
bed9c7ac93de50d571416edea031c4a324b1c17d024a019a110124495f023f54,0
bef3d5ad51dbbfe638069e4c356f033d9223f2898497856c50b8b5e0d169f23a,0
befd972247da9d0841a33b78cdddff436f1c2fc41943cac9728e2902fa636378,0
befdabda615e9bd5acc4197c27b044e18170e1b39cabbc66e3cab981ba86ef8d,0
bf0309c397adcb15c7838e1039f4fc79e98b54b51b52b9ba0bc66b969d3e336e,1
bf040d502315f61b1a1c09c901cb4da66129e48395945a159585333db646879f,0
bf1d086bab5f8a31606450673d9c9c997203406838f25dcb90ed07a054074d18,0
bf2d429fa5fbb663dd72c4ffe1026fc81312153a7be1cac5ca620a1c45854ba7,0
bf3ae7328745c29f00d7f4db1548195eb9c03f33d92510100bb5c86ceda3fa0f,0
bf42651dc133dab26d9eaf0c0aab0061cc7f95dff7324cfab847a9de26229212,0
bf47b6acbee41c9058382a15ee22d665a9e730e93c8c2fbda936b733aa36acbd,0
bf580809e4f558b229bcb947df1785aaec254cffa4cb169f6929083a7db01d59,0
bf83f55061818f028227c889748e37675707fd9c383d767361b3b7ab6791ab32,0
bf8ff8389e9f215745ab5cc0bcd3396fd9e2feedeb19451ef7d1f2ab267c5625,0
bf9c17f4708f48210e4aace2b2b2361b8d60a0024db6e428f19b607575b5e0a4,0
bf9f76743423dc85af3dbae0aeca03a4c8700cac5366605ca3ed33ed75164db8,0
bfdff333f2639c0cc736bbe148f100a8486f6b574689d2b0e8b4b48bf84ca538,0
bfec4b8610cb2b20715078a150be64e9c716e6d089aff2105aa5561c6645e62f,0
c005fe1f5f75f91ae4ee092cb2ac8fac84a8b46dc1cb4085bf4bfe72c0640c3a,0
c012c27014a721ff3c780772f6aed0b45b328156be8485898d1989a1826928ae,0
c01983c9b709e065dca7c9741bd19bc86882676b53f74707cadac0e833205102,0
c01e39848df15f1f2ce9136c958e72c34e555f7fe476682ce819231f1babf5c4,1
c0266a902eea9b406e091fdd376799c9ffed2161f7ee69a59573bafd470363fc,0
c042ffe4e0fbc9f369a45ee37095e07e22f564360b076e2eae584d48acbbc0ab,0
c0656fdb8334e13ada55d5a14ba5b0dbc61a0c65a1fdb115618ba690bb19a60f,0
c09062313cde2791973c8071b83ff1c7c53888d7ae41b7ad18b9f69d2cd2d1e5,0
c0974b49d3939ae7dc54166093c28ba4ac2f6c82afce97f3a7642cedc09ef77f,0
c0d0d495a1a3cbe6bbb4a74c5c249b116fd3fc3fb0d8aa284ea0095d74ceda30,0
c0dbc792df8f1fc7aed3b4f884ca793029cd2ca013ed4a952350ce86b7794ccc,0
c0e02b0a65b090a61198cecc47861f7d992ae12d4e4ace96bf6bf92e930bb750,1
c0e20b786be67e5823a93f04c11c5530bc0f5022bc6fb7d5518c21e4d921a979,0
c0e572baa2cdbe86147c78adb3de0fd57f585b15d9563c15dd47a8ff3641937a,0
c0ebad37f7b022ce55e816cce9e32dcb6fa5ea0145507993fac004f391c4aa0d,1
c0f3a82bb686e5a92c7330cf3c81c92e0926ecc3336815e84577d7768420c8f2,1
c1396c2a355b1864fddf3188a7efe85d2ea0f5abfc44f29069fd244797e9c75a,0
c1402d0f47dc8a6effbdcdceced1296770730ad4fc17cb37d6d9650d3e2b1a52,0
c1515e730972c0fe859b456bb7cf2969ff4accd418267ae1edd5f2c184dbc23e,1
c15ae1fa8824df1c468e9cfeae4a7eb8a9bf498d658bdb816b391cf5d656200c,0
c16117f7b8bd88c5a16ba90f57e9372ac04adae1a1330e780aa60c7c889ff62d,0
c177f8bce422ad7999bb622695080d147981bc614d5c0222bb4f06cb0dcb4afb,0
c18cf856bc173fe49813eead847c1c8c322d57c29025a1feb353d1bf9ade3b8e,0
c1a10d16897f973af3d62f68b1b508c27f25410a4c056f3cdb3fa0d807447fc8,0
c1a5d42b69f04e3bd3f32f04980e0ae61289df789549c13c6190a577233fbe73,0
c1afd5af5d71ae6fc71be9b88ff164e7b6c0053b3fba189268a5572781c08daa,0
c1c3458f02211bad2614fd24f7b993a32020a869086325054aa94019c09329ee,0
c1cd5909c677754bb23297c2685b9a0402eb698765ac94fc0c18b002f66e35cb,0
c1d0c8c7ca696c1854f538e69473ab09897240d24b634da33ccf44f033bedaae,0
c1d11590f13320f9d9b1849678951d668241e46b60b4f51c770d267609f5aade,0
c1d2e21f79265ce174bf0bdeb7a653c9588820a3c9fec5122577f5d3356572b4,0
c1d8b6c964ed61003e0f03ec2ee68bf5d50e587ea9db5b7218c9a9d1bf213150,0
c1f9e543f44f1bd93daf23dc9a009d2519a12de7cb85cffdf002b5114f4801a8,0
c2090c11c5fb9d1d7baceac0bff873e2a32dec0ec12959ffdec93848101e536a,0
c20cb83c81ed549be5c259e78f0375a25b6ddffe0cfddf6c2357d6225176cf48,0
c21c9115d684b14c050d3413aa33a6905fbdd2d9a7eb9b533d50edec0b946690,0
c225005b5aac17fbf1788ae3a9e76020d4917a688d88cdf495725293898c470d,0
c2253540a76f8e2f347ed416c4a13449e60e3ae0bee20996d43c2437593f6ae5,1
c2363d974b09e9318ff5a399ebcdc5fea91eb46fd6cefe8366d9b26ad2788f55,1
c23de8902a97a41c0bffb482e6eb733e6338ef8065ae4f4d058bc3c4cf8e32a9,0
c267385546751d07cedf068d714e195362396a9e8d368578ce8f86566779841a,0
c26c015deca6d3f61c9008a49d6a09a7f1544f3c9a8f7913b81c4cd2bf9af667,0
c28ad6e466a69869763ff22c159f3c1d81493737695ca85f3245399bac651975,0
c2990f058279b0709e35d6f4d7109b726c9524f09b31ba3bfdcb06f669fa1290,0
c2a7817ea4c970e6977749d6ef8b6727fb6e366aec1e99b570e076faca8877c6,0
c2a7ee3896e3c0fbd043685b9c1faf22dd85705d6457c9d35356f4a78f05b49a,0
c2c7fb489e2d55ad69a32ddcf412b2452d4c2eebfecf42fb78d3172c9a4c29c5,1
c2cbb783dd4b33ad3ee8917844af5615aaa79f5e1f48521e01558c8819c6b71d,0
c2d6179611cb0356bddd5004bbf7a3cb5c228f2946740e567a1da32163a26ab1,1
c2ddfc088a149d745cb503a0a00319bddd8428663078004df122a0acc7b98924,0
c2f3f387fc2f2e129b23c16ef7f0ad7340fb019dc395c33161134b1578d5f42b,0
c2f71fdb0c01540ad3eda433efcc4dae2af7c601c109ffc961bad0f99f9faa3d,0
c30501b62a3e1dba3c67481c5d0c20aa161888e9f0dd3b106e9cb4df18ad7418,0
c31f4c4cd7a45955873e6d3bd7a8d29be61a4b605fb948af508340df07d21360,0
c334f404325d4c68bbe34873b7b126f886fe851c6f8f46df79d1939604392c33,0
c337293fe6df0b8507cbed6f3974708c14c8c375d8b1d43222510f5358ae7793,0
c33abe033fe6c0cd5bc7be0831539403beaa00a2cc46e1bb860aa3a385bdd454,0
c36b5611a661538478df3f4bebd0f89051fa4a5cf84c59f4bbc87b643c7d4cbf,0
c36ff73e0736f2575bea82d178a2f82b41e55c78b013a98dbfb6bd7413ef8978,0
c3889ea26273b79a79e397bb4f0f5ad672b8fa6899c69807ba6b15f750612136,1
c39000d6573fdb3016f1dc3cc7db317d5e7839495a00e4b282401cfcfc28ca36,0
c3c52aec73eccffdbfcea1514ed3c9f84f139b8ff62d09e0e83b77267cfb518c,0
c3cf13a8ae318ec953d4b99e884c3dc539a306210471229f1d5a8e6b0965bde6,0
c3ee9be60cd500af9400b2f4c9dd01b923c43d8fb1de3550f5c4839eb2e8f299,0
c3f8e60f550d09d652f85ae0a15567b81b004368fd5bb58dc9a7f4f15f1409e5,0
c3fceb826ba4fb439599c75bc870744a84465d9c1a4863f37e71defcc1e59688,0
c4263725d1dcab7b4e26072b7873ece22c965bfab2e401d84ef172e3f985b18f,0
c42d8dc9c832dd71ab3aef38c574aaac593afab6e9a120e989891a0c66df04b9,0
c46df12b22dafe00e6c6c41d621390f775242822b4079371f791e0c991e3b20b,0
c4753c4aa80699f30bb38997d51512b90b3df2316099dd1f3bd49957e8924095,0
c47f4e67bce4670612e8a64e9ac38376e9c87171c69bd352df28fac39f06be2d,0
c4824dea317a35c844c7ab7a759a750bd881d1064cfd45617f32ea3446650f5f,0
c497b1480c75cda9adeb00123adee065fc4c04d82b6df903eae503b7afebbe77,1
c49f5d2455427026a7790138befc1a263e86ecd5add0c0c234390d5b8da019ed,0
c49f84ffb4dc324a8e209cf62294ff71486dc6afade018188df620d9c30cb822,0
c4b17e7472618d78c4ca77122a3bbcec42c8a4334f165b98493da9d41bd574e1,0
c4bbff144cf5d30d9322237356f062bebda3d5e4db53a2b45f69a097dd80097b,-1
c4c77b88a2da8c35265493deb8b2cb8cdec90038fd152a79948eef6fbce9944b,0
c4cca111e8ee9147774935df4db5295b9fa3efd5abaf78dbca86528bb9a05ccb,0
c4daf8f5edf3d2f9b3c1a5b858da0cbe552ba46e14a26a2bff33e71c57832cd0,1
c4dcdc0b3617a984139cb0e8678f4f0a6d9a8474cac7beee586831246da2d16f,0
c4e05bb0b4f51c903193022b4fa3725e42a6e2361e425462238b5690ead49da7,0
c4e209bb34317cc9e8f94a226ea08eebc94bc63ffaa860ce23cf2a78ea85c492,0
c4faaad98ec20dabf5179027ded6edb388e3e74d532651c53afd27aa4ce677b0,0
c4fcac1a64f1ab4c89dd15e8ebdb3ef8c90341a766391d71f269ee04bcdeba92,0
c5220b401dd5316943ab98d1ad0b1e73491b0ffc4b5565aab28ab332f9adea46,0
c537b5249c0f5ba72ce259f6db533152b076d826c8fd8fca2701f612539f2b3a,0
c575aa291368a2ed899ce82e7dfd5a10a8f81e416a82ea2c9e7e2116e76c23f1,0
c57668f2cdcd8c4c51f55b453433654c367595e2bf5154b8e63cf8344215f5ab,0
c581ddea84fcfd6f44180ad586ed694a057d62bd13fda0b8536829670d58c1c5,0
c582a5dbfe4f95db4dbe044ccb63f2f3440e1f0a85fdb9d2466f9a7444070f29,1
c59025555bf5d492b9254f2832bbc868d43ea6ff579475fbc263b5ad3fd4489c,0
c5920c32ae97b4667eee86be9b5a5d5503250d59ce9c61ff164371deee9868b3,0
c59dab3be9f85e7854fb6c40e07b59a204735a4d062f504f252bc9c15966e39c,0
c5a1e9e1f184251bdbf6e0c22192a0ffe8d2b18dbcbd08aeb50941d2f4132c66,0
c5b137676a73917adb5c1b57c886b44a1e2e878b8de2951e4e4bc2ba6c9ce749,0
c5be06ac1b0167bcbb247d6c76a6dacf75b66b5106129d0df082de72061a71d2,0
c5c784184d3ec0de2aaa70db1eeb21a02181557dd717cf004f92fed570847329,0
c5ea9ea7669ea953c24c2eb608f7807411449309ab7908375bd5f9287dcd93c3,0
c60608b983b5fe038d6ae6982a38f6efa4546d47c34b6b3519eecf3613b25cec,0
c6153e7caba9755e7226a723c42bf441d639e264821a98a2bcb5fee7be1ffebf,0
c61876491be6852598fecdba0800056d2205b8b4ba08e685105db6cf27714a62,1
c630ece49abba14f1b5a7415f5c00d4aad4113fbbf701c9d05a804a0a51f06bb,0
c64ea3cf403f88d508d43eec27561c0ed79880341cd3a67b627e4d86729d1d09,0
c65067992b19829b1c2147098d4c2574bd378fb100639600ace51d37495c5263,1
c65afd58e5ed06c4c984c0a3ecc64129c87d154c54f68d5db6e64cee3f4acfe9,0
c67459b3f739ff08143a5f9024af063311990102020bf0de8ad075fa044e7902,0
